sofifa_id,short_name,age,nationality,club_name,player_positions,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,is_goalkeeper,growth_gap,value_per_rating,age_group
222878,T. Walker,23,England,Coventry City,ST,65,74,850000,10000,84.0,65.0,56.0,68.0,33.0,60.0,False,9,13076.923076923076,20-24
225738,Kuki Zalazar,22,Spain,Real Valladolid CF,"CAM, RM, ST",65,74,825000,4000,57.0,62.0,66.0,70.0,27.0,36.0,False,9,12692.307692307691,20-24
225775,M. Bola,22,England,Middlesbrough,"LB, LWB",65,74,750000,4000,76.0,33.0,53.0,65.0,60.0,69.0,False,9,11538.461538461539,20-24
226791,T. Moore,23,England,Bristol City,CB,65,74,750000,8000,61.0,37.0,58.0,59.0,64.0,71.0,False,9,11538.461538461539,20-24
229753,T. Ndenge,23,Germany,FC Luzern,"CDM, CM",65,74,775000,3000,69.0,57.0,61.0,65.0,62.0,73.0,False,9,11923.076923076924,20-24
231109,A. Ndom,24,France,AJ Auxerre,"CDM, CM, LM",65,74,775000,2000,52.0,54.0,59.0,66.0,64.0,68.0,False,9,11923.076923076924,20-24
231237,P. Jensen,22,Denmark,FC Nordsjælland,GK,65,74,650000,2000,,,,,,,True,9,10000.0,20-24
231402,M. Penney,22,England,Sheffield Wednesday,"LWB, LB",65,74,750000,4000,74.0,60.0,60.0,68.0,59.0,57.0,False,9,11538.461538461539,20-24
233397,A. Diawusie,22,Germany,SG Dynamo Dresden,"RM, LM",65,74,825000,2000,90.0,58.0,51.0,68.0,27.0,64.0,False,9,12692.307692307691,20-24
233424,J. Rojas,22,Ecuador,Emelec,"CM, LM",65,74,825000,500,70.0,59.0,60.0,66.0,57.0,50.0,False,9,12692.307692307691,20-24
235301,P. Schmidt,21,Austria,Barnsley,ST,65,74,850000,3000,77.0,63.0,50.0,64.0,22.0,59.0,False,9,13076.923076923076,20-24
235521,Carbonell,22,Spain,Valencia CF,"CM, CDM",65,74,825000,7000,62.0,60.0,64.0,70.0,63.0,61.0,False,9,12692.307692307691,20-24
235647,H. Sarpei,21,Ghana,SpVgg Greuther Fürth,CDM,65,74,775000,2000,66.0,38.0,55.0,63.0,63.0,67.0,False,9,11923.076923076924,20-24
235957,J. Gaspar,23,France,Grenoble Foot 38,"RB, RWB",65,74,750000,2000,80.0,43.0,54.0,68.0,59.0,57.0,False,9,11538.461538461539,20-24
236038,K. Duncan,22,United States,New York Red Bulls,"RB, LB",65,74,750000,2000,89.0,30.0,54.0,63.0,60.0,64.0,False,9,11538.461538461539,20-24
236244,T. Sibbick,21,England,KV Oostende,"RB, CM, CB",65,74,750000,2000,75.0,29.0,49.0,59.0,62.0,65.0,False,9,11538.461538461539,20-24
236681,M. Thurnwald,21,Austria,SCR Altach,"RB, RWB, RM",65,74,750000,2000,79.0,50.0,54.0,67.0,59.0,61.0,False,9,11538.461538461539,20-24
236757,P. Klimala,21,Poland,Celtic,ST,65,74,850000,10000,81.0,62.0,47.0,65.0,29.0,67.0,False,9,13076.923076923076,20-24
237988,T. Hara,21,Japan,Sagan Tosu,"RB, LB, CB",65,74,750000,950,67.0,41.0,58.0,62.0,62.0,67.0,False,9,11538.461538461539,20-24
238953,M. Wolfram,23,Germany,FSV Zwickau,"RM, LM, CF",65,74,825000,700,72.0,62.0,63.0,67.0,36.0,65.0,False,9,12692.307692307691,20-24
239137,Mascarenhas,21,Brazil,Vitória Guimarães,LB,65,74,750000,2000,69.0,42.0,55.0,65.0,62.0,50.0,False,9,11538.461538461539,20-24
239545,J. Godínez,23,Mexico,Club León,ST,65,74,850000,6000,65.0,62.0,50.0,62.0,30.0,69.0,False,9,13076.923076923076,20-24
240442,I. Faraj,21,France,Royal Excel Mouscron,RM,65,74,850000,2000,68.0,58.0,61.0,70.0,28.0,38.0,False,9,13076.923076923076,20-24
240729,L. Rajot,22,France,Clermont Foot 63,"CAM, CDM",65,74,825000,2000,72.0,52.0,66.0,68.0,62.0,58.0,False,9,12692.307692307691,20-24
240921,R. Hernández,22,Venezuela,Aberdeen,"RB, RM",65,74,750000,2000,83.0,33.0,52.0,61.0,59.0,63.0,False,9,11538.461538461539,20-24
241237,F. Kanouté,21,Senegal,KSV Cercle Brugge,"CDM, CM",65,74,775000,2000,62.0,53.0,60.0,64.0,62.0,72.0,False,9,11923.076923076924,20-24
241858,A. Bamba,20,Ivory Coast,Paris FC,"CB, RB",65,74,775000,2000,52.0,33.0,51.0,54.0,64.0,75.0,False,9,11923.076923076924,Under 20
241861,N. Atkinson,21,Australia,Perth Glory,"RB, RM",65,74,750000,2000,77.0,46.0,59.0,68.0,59.0,72.0,False,9,11538.461538461539,20-24
241887,C. Giousis,21,Greece,AEK Athens,RM,65,74,850000,500,69.0,56.0,61.0,69.0,34.0,52.0,False,9,13076.923076923076,20-24
242195,M. McKenzie,21,United States,Philadelphia Union,CB,65,74,775000,2000,75.0,23.0,46.0,44.0,66.0,66.0,False,9,11923.076923076924,20-24
242200,T. Rönning,21,Sweden,IF Elfsborg,GK,65,74,650000,800,,,,,,,True,9,10000.0,20-24
242447,T. Baya,22,France,ESTAC Troyes,LB,65,74,750000,2000,81.0,45.0,55.0,59.0,60.0,66.0,False,9,11538.461538461539,20-24
242722,A. Fuenmayor,23,Venezuela,Houston Dynamo,CB,65,74,750000,2000,60.0,25.0,39.0,39.0,66.0,69.0,False,9,11538.461538461539,20-24
243170,F. Apaolaza,23,Argentina,Estudiantes de La Plata,ST,65,74,850000,4000,66.0,67.0,49.0,58.0,35.0,66.0,False,9,13076.923076923076,20-24
243256,O. Pikhalyonok,23,Ukraine,Shakhtar Donetsk,CM,65,74,825000,500,66.0,56.0,61.0,64.0,50.0,54.0,False,9,12692.307692307691,20-24
243525,R. Ljubicic,20,Austria,SKN St. Pölten,"CM, LWB",65,74,825000,2000,55.0,57.0,63.0,67.0,61.0,66.0,False,9,12692.307692307691,Under 20
243602,S. Mbakata,22,France,FC Sochaux-Montbéliard,RB,65,74,750000,2000,80.0,29.0,51.0,57.0,61.0,68.0,False,9,11538.461538461539,20-24
243698,L. Meisl,21,Austria,SV Ried,CB,65,74,775000,2000,52.0,27.0,43.0,47.0,65.0,68.0,False,9,11923.076923076924,20-24
244155,N. Dieng,23,France,Rodez Aveyron Football,CB,65,74,750000,1000,73.0,30.0,55.0,58.0,65.0,67.0,False,9,11538.461538461539,20-24
244252,Y. Roche,22,France,Rodez Aveyron Football,CB,65,74,750000,1000,60.0,31.0,42.0,48.0,65.0,72.0,False,9,11538.461538461539,20-24
244456,M. Erlić,22,Croatia,Spezia,CB,65,74,750000,8000,45.0,31.0,34.0,40.0,66.0,73.0,False,9,11538.461538461539,20-24
244491,C. Kobald,22,Austria,Karlsruher SC,"CB, CDM",65,74,750000,3000,59.0,25.0,49.0,51.0,65.0,70.0,False,9,11538.461538461539,20-24
246006,C. Devlin,22,Australia,Wellington Phoenix,"CM, CDM",65,74,825000,1000,68.0,51.0,61.0,67.0,64.0,70.0,False,9,12692.307692307691,20-24
246057,S. Méndez,23,Ecuador,Orlando City SC,"CDM, CM",65,74,775000,2000,68.0,58.0,62.0,60.0,63.0,63.0,False,9,11923.076923076924,20-24
247539,A. Scheidler,22,France,Dijon FCO,ST,65,74,850000,4000,54.0,68.0,50.0,58.0,30.0,70.0,False,9,13076.923076923076,20-24
247723,D. Rybchinskiy,21,Russia,Lokomotiv Moscow,"RM, CM",65,74,850000,500,70.0,55.0,65.0,66.0,45.0,47.0,False,9,13076.923076923076,20-24
247793,Jaime Seoane,23,Spain,SD Huesca,CM,65,74,825000,5000,72.0,57.0,66.0,68.0,62.0,60.0,False,9,12692.307692307691,20-24
247843,Robinho,22,Portugal,Os Belenenses,"CF, RW",65,74,850000,2000,73.0,61.0,62.0,71.0,40.0,49.0,False,9,13076.923076923076,20-24
248561,B. Mendoza,22,Mexico,U.N.A.M.,"RM, LM",65,74,825000,3000,73.0,69.0,57.0,62.0,54.0,59.0,False,9,12692.307692307691,20-24
251189,T. Somers,21,Belgium,KSV Cercle Brugge,"RW, ST",65,74,850000,3000,81.0,54.0,61.0,69.0,33.0,67.0,False,9,13076.923076923076,20-24
251532,M. Elia,22,DR Congo,BSC Young Boys,"CF, RM",65,74,850000,5000,84.0,63.0,59.0,68.0,26.0,50.0,False,9,13076.923076923076,20-24
251764,D. Michalski,22,Poland,Wisła Płock,"LB, CB, RB",65,74,750000,1000,72.0,56.0,54.0,59.0,62.0,72.0,False,9,11538.461538461539,20-24
251790,H. Rafia,21,Tunisia,Juventus,CAM,65,74,850000,11000,66.0,65.0,63.0,71.0,29.0,59.0,False,9,13076.923076923076,20-24
252924,S. Pinna,22,Italy,Cagliari,RB,65,74,750000,6000,65.0,37.0,54.0,64.0,64.0,53.0,False,9,11538.461538461539,20-24
253008,K. Álvarez,21,Mexico,Pachuca,"RB, RM",65,74,750000,3000,65.0,45.0,55.0,63.0,60.0,61.0,False,9,11538.461538461539,20-24
253253,M. Benítez,22,Paraguay,Club Guaraní,LB,65,74,750000,500,68.0,61.0,63.0,68.0,60.0,70.0,False,9,11538.461538461539,20-24
253278,E. Martínez,22,Uruguay,Peñarol,"CB, LB",65,74,750000,500,68.0,40.0,47.0,54.0,65.0,70.0,False,9,11538.461538461539,20-24
253654,A. Polar,23,Peru,Deportivo Binacional,"LM, CAM",65,74,825000,500,78.0,54.0,59.0,66.0,27.0,56.0,False,9,12692.307692307691,20-24
254176,A. Deneumostier,21,Peru,Melgar FBC,CB,65,74,775000,500,53.0,29.0,48.0,44.0,67.0,61.0,False,9,11923.076923076924,20-24
254620,S. Pérez,21,Uruguay,River Plate Montevideo,"LB, LWB",65,74,750000,500,71.0,29.0,54.0,57.0,60.0,54.0,False,9,11538.461538461539,20-24
255105,I. Shkurin,20,Belarus,PFC CSKA Moscow,ST,65,74,850000,500,72.0,64.0,56.0,62.0,34.0,63.0,False,9,13076.923076923076,Under 20
255446,E. Bocat,20,France,Royal Excel Mouscron,"LB, LWB",65,74,750000,2000,73.0,49.0,59.0,66.0,59.0,57.0,False,9,11538.461538461539,Under 20
257579,D. Peeters,21,Belgium,Juventus,CDM,65,74,775000,10000,66.0,49.0,65.0,53.0,62.0,62.0,False,9,11923.076923076924,20-24
257830,J. Akomadi,20,Ghana,Hatayspor,"LW, RW, LM",65,74,850000,3000,66.0,63.0,59.0,68.0,29.0,48.0,False,9,13076.923076923076,Under 20
257831,A. Sanyang,21,Gambia,Beerschot AC,"RW, LW",65,74,850000,3000,80.0,58.0,55.0,73.0,33.0,57.0,False,9,13076.923076923076,20-24
220944,J. Wildsmith,24,England,Sheffield Wednesday,GK,65,73,625000,3000,,,,,,,True,8,9615.384615384615,20-24
223909,A. Palmer,23,England,Lincoln City,GK,65,73,625000,2000,,,,,,,True,8,9615.384615384615,20-24
225125,H. Anderson,23,England,Lincoln City,RM,65,73,800000,3000,88.0,57.0,58.0,62.0,46.0,77.0,False,8,12307.692307692309,20-24
225395,Ezkieta,23,Spain,Athletic Club de Bilbao,GK,65,73,625000,3000,,,,,,,True,8,9615.384615384615,20-24
225543,B. Collins,23,England,Barnsley,GK,65,73,625000,2000,,,,,,,True,8,9615.384615384615,20-24
225770,K. da Graca,22,Sweden,IFK Göteborg,CB,65,73,725000,1000,59.0,30.0,45.0,44.0,65.0,70.0,False,8,11153.846153846154,20-24
227278,G. Berggren,22,Sweden,BK Häcken,"CDM, CM",65,73,725000,1000,58.0,47.0,57.0,58.0,62.0,73.0,False,8,11153.846153846154,20-24
228768,Xande Silva,23,Portugal,West Ham United,"ST, RM, LM",65,73,800000,9000,75.0,62.0,58.0,71.0,27.0,59.0,False,8,12307.692307692309,20-24
229707,J. Lewis,23,United States,Colorado Rapids,"LM, LW, RM",65,73,800000,2000,76.0,64.0,57.0,70.0,29.0,54.0,False,8,12307.692307692309,20-24
230038,A. Maisonnial,22,France,Paris FC,GK,65,73,625000,2000,,,,,,,True,8,9615.384615384615,20-24
230047,F. Ronstadt,22,Germany,FC Würzburger Kickers,"RB, RM, LB",65,73,700000,4000,71.0,30.0,51.0,60.0,60.0,67.0,False,8,10769.23076923077,20-24
231258,R. Macagno,23,Argentina,Newell's Old Boys,GK,65,73,625000,2000,,,,,,,True,8,9615.384615384615,20-24
231474,Andorinha,24,Portugal,Granada CF,GK,65,73,625000,4000,,,,,,,True,8,9615.384615384615,20-24
232136,F. Mayembo,24,Congo,Le Havre AC,CB,65,73,725000,2000,52.0,38.0,44.0,43.0,63.0,80.0,False,8,11153.846153846154,20-24
232252,A. Walkes,23,England,Atlanta United,"RB, CB, RWB",65,73,700000,2000,64.0,46.0,55.0,59.0,64.0,74.0,False,8,10769.23076923077,20-24
234072,A. Ralston,21,Scotland,Celtic,RB,65,73,725000,8000,70.0,42.0,57.0,63.0,63.0,73.0,False,8,11153.846153846154,20-24
234350,Viti Rozada,22,Spain,Real Oviedo,RM,65,73,800000,3000,86.0,61.0,57.0,66.0,44.0,62.0,False,8,12307.692307692309,20-24
234521,S. Skytte,23,Denmark,Stabæk Fotball,CM,65,73,775000,1000,59.0,61.0,61.0,65.0,63.0,79.0,False,8,11923.076923076924,20-24
235014,J. Smith,22,England,Swindon Town,"LM, RM",65,73,800000,3000,80.0,60.0,61.0,66.0,37.0,55.0,False,8,12307.692307692309,20-24
235572,R. Sykes,21,England,Accrington Stanley,CB,65,73,725000,1000,55.0,30.0,43.0,49.0,64.0,75.0,False,8,11153.846153846154,20-24
237098,Han Seung Gyu,23,Korea Republic,FC Seoul,"CM, LM, RM",65,73,775000,3000,77.0,57.0,66.0,70.0,46.0,60.0,False,8,11923.076923076924,20-24
237132,G. Weissbeck,23,France,FC Sochaux-Montbéliard,CAM,65,73,800000,2000,63.0,57.0,66.0,67.0,41.0,60.0,False,8,12307.692307692309,20-24
237160,R. Williams,21,England,Shrewsbury,CB,65,73,725000,2000,75.0,34.0,48.0,53.0,65.0,75.0,False,8,11153.846153846154,20-24
237594,L. Šimić,23,Croatia,Zagłębie Lubin,CB,65,73,725000,2000,48.0,33.0,43.0,43.0,67.0,66.0,False,8,11153.846153846154,20-24
237757,Y. Tatsuta,22,Japan,Shimizu S-Pulse,"CB, RB",65,73,725000,1000,60.0,36.0,55.0,65.0,62.0,79.0,False,8,11153.846153846154,20-24
238576,Jeong Tae Wook,23,Korea Republic,Daegu FC,CB,65,73,725000,2000,54.0,24.0,34.0,38.0,64.0,71.0,False,8,11153.846153846154,20-24
238895,Conrado,23,Brazil,Lechia Gdańsk,LM,65,73,800000,3000,80.0,53.0,58.0,66.0,54.0,50.0,False,8,12307.692307692309,20-24
240119,K. Michalak,22,Poland,Çaykur Rizespor,"RM, LM",65,73,800000,3000,91.0,49.0,58.0,64.0,40.0,52.0,False,8,12307.692307692309,20-24
240638,T. Reijnders,21,Netherlands,AZ Alkmaar,"CAM, CM",65,73,800000,2000,76.0,60.0,62.0,67.0,52.0,59.0,False,8,12307.692307692309,20-24
241538,S. Pinas,22,Netherlands,ADO Den Haag,"CB, CDM",65,73,725000,2000,75.0,47.0,56.0,63.0,64.0,70.0,False,8,11153.846153846154,20-24
241688,A. Dursun,21,Turkey,Trabzonspor,LB,65,73,725000,5000,74.0,47.0,53.0,64.0,62.0,58.0,False,8,11153.846153846154,20-24
242242,S. Cibois,22,France,Stade Brestois 29,GK,65,73,625000,3000,,,,,,,True,8,9615.384615384615,20-24
243009,D. Cornelius,22,Canada,Vancouver Whitecaps FC,"CB, LB",65,73,725000,2000,55.0,29.0,41.0,43.0,64.0,75.0,False,8,11153.846153846154,20-24
244020,André Ferreira,24,Portugal,Santa Clara,GK,65,73,625000,1000,,,,,,,True,8,9615.384615384615,20-24
244097,T. Bonga,23,Germany,VfL Bochum 1848,"RM, ST, LM",65,73,800000,4000,83.0,59.0,49.0,70.0,32.0,76.0,False,8,12307.692307692309,20-24
244167,S. Milewski,22,Poland,Piast Gliwice,"LM, CDM, RM",65,73,800000,2000,71.0,53.0,60.0,64.0,60.0,66.0,False,8,12307.692307692309,20-24
245089,Samu Pérez,23,Spain,Real Valladolid CF,GK,65,73,625000,3000,,,,,,,True,8,9615.384615384615,20-24
248011,L. Fülöp,22,Romania,Sepsi OSK,"CAM, CM",65,73,800000,3000,68.0,56.0,61.0,66.0,45.0,67.0,False,8,12307.692307692309,20-24
250847,S. Sonnenberg,21,Germany,FC Hansa Rostock,CB,65,73,725000,1000,65.0,28.0,41.0,48.0,64.0,72.0,False,8,11153.846153846154,20-24
251309,B. Soumaré,21,France,FC Sochaux-Montbéliard,"CM, RM",65,73,800000,1000,66.0,56.0,64.0,68.0,56.0,58.0,False,8,12307.692307692309,20-24
251429,F. Kunze,22,Germany,DSC Arminia Bielefeld,CDM,65,73,725000,5000,57.0,37.0,54.0,55.0,66.0,69.0,False,8,11153.846153846154,20-24
251445,Samuel Dias,20,Brazil,Gil Vicente FC,"RW, LW",65,73,800000,2000,69.0,69.0,55.0,69.0,30.0,49.0,False,8,12307.692307692309,Under 20
251779,G. Debeljuh,23,Croatia,CFR Cluj,ST,65,73,800000,4000,61.0,63.0,42.0,60.0,20.0,79.0,False,8,12307.692307692309,20-24
251944,Joan Femenías,23,Spain,Real Oviedo,GK,65,73,625000,2000,,,,,,,True,8,9615.384615384615,20-24
252738,K. Dimitrov,23,Bulgaria,Unknown,CB,65,73,0,0,58.0,27.0,40.0,44.0,67.0,69.0,False,8,0.0,20-24
253053,M. Kikonda,24,France,Paris FC,"CDM, CM",65,73,725000,2000,65.0,51.0,61.0,66.0,62.0,66.0,False,8,11153.846153846154,20-24
253104,I. Cissé,21,Ivory Coast,La Berrichonne de Châteauroux,CB,65,73,725000,1000,61.0,29.0,44.0,50.0,63.0,72.0,False,8,11153.846153846154,20-24
253156,A. Gonçalves Pereira,23,France,La Berrichonne de Châteauroux,ST,65,73,800000,2000,76.0,66.0,49.0,65.0,18.0,70.0,False,8,12307.692307692309,20-24
254023,J. Julio,21,Ecuador,LDU Quito,CAM,65,73,800000,500,66.0,61.0,67.0,65.0,51.0,75.0,False,8,12307.692307692309,20-24
254053,I. Cartés,22,Uruguay,Club Plaza Colonia,GK,65,73,625000,500,,,,,,,True,8,9615.384615384615,20-24
255317,M. Vera,21,Argentina,Club Atlético Lanús,RB,65,73,725000,3000,77.0,42.0,54.0,67.0,57.0,67.0,False,8,11153.846153846154,20-24
255523,Y. Maçon,21,France,AS Saint-Étienne,"RB, LB",65,73,725000,5000,75.0,42.0,53.0,65.0,60.0,63.0,False,8,11153.846153846154,20-24
257136,O. Traoré,22,Germany,KFC Uerdingen 05,"RB, RM",65,73,700000,2000,86.0,40.0,59.0,64.0,58.0,66.0,False,8,10769.23076923077,20-24
257502,G. Smal,22,Netherlands,FC Twente,LB,65,73,700000,2000,75.0,56.0,62.0,59.0,58.0,68.0,False,8,10769.23076923077,20-24
210437,A. Belmonte,24,France,Grenoble Foot 38,"CDM, CM",65,72,700000,2000,58.0,45.0,64.0,66.0,58.0,69.0,False,7,10769.23076923077,20-24
212973,M. Marić,24,Croatia,Houston Dynamo,GK,65,72,575000,1000,,,,,,,True,7,8846.153846153846,20-24
213127,A. McGowan,23,England,Kilmarnock,"RB, RWB",65,72,675000,2000,72.0,36.0,54.0,63.0,61.0,67.0,False,7,10384.615384615385,20-24
213488,D. De Silva,23,Australia,Central Coast Mariners,CAM,65,72,750000,850,74.0,59.0,60.0,68.0,31.0,66.0,False,7,11538.461538461539,20-24
220140,F. Kent,24,England,Peterborough United,CB,65,72,675000,3000,64.0,30.0,48.0,56.0,65.0,72.0,False,7,10384.615384615385,20-24
220663,M. Kallesøe,23,Denmark,Randers FC,RM,65,72,750000,3000,80.0,61.0,56.0,65.0,52.0,67.0,False,7,11538.461538461539,20-24
220669,F. Okenabirhie,24,England,Doncaster Rovers,ST,65,72,775000,3000,84.0,65.0,53.0,67.0,32.0,65.0,False,7,11923.076923076924,20-24
223120,José León,25,Spain,AD Alcorcón,CB,65,72,675000,3000,61.0,33.0,52.0,49.0,66.0,66.0,False,7,10384.615384615385,25-28
223572,A. Batisse,25,France,Pau FC,"CB, CDM",65,72,675000,1000,54.0,44.0,62.0,60.0,63.0,74.0,False,7,10384.615384615385,25-28
223918,B. Comley,24,Montserrat,Bolton Wanderers,"CDM, CM",65,72,700000,3000,70.0,47.0,60.0,60.0,64.0,70.0,False,7,10769.23076923077,20-24
224093,M. Komenda,23,Germany,Holstein Kiel,CB,65,72,675000,4000,81.0,39.0,53.0,57.0,63.0,75.0,False,7,10384.615384615385,20-24
224211,S. Mmaee,23,Belgium,Sint-Truidense VV,"CB, CDM, CM",65,72,675000,3000,68.0,32.0,50.0,56.0,63.0,73.0,False,7,10384.615384615385,20-24
224361,A. Cannon,24,England,Portsmouth,"CAM, CM",65,72,750000,3000,77.0,53.0,63.0,68.0,59.0,67.0,False,7,11538.461538461539,20-24
224842,G. Docherty,23,Scotland,Hull City,CM,65,72,750000,2000,66.0,56.0,64.0,68.0,59.0,73.0,False,7,11538.461538461539,20-24
225019,R. Cisneros,23,Mexico,Guadalajara,ST,65,72,775000,11000,67.0,63.0,52.0,63.0,29.0,65.0,False,7,11923.076923076924,20-24
225087,F. Al Sagour,24,Saudi Arabia,Al Wehda,RB,65,72,675000,5000,82.0,44.0,54.0,62.0,57.0,56.0,False,7,10384.615384615385,20-24
225511,C. Trueman,24,England,AFC Wimbledon,GK,65,72,575000,2000,,,,,,,True,7,8846.153846153846,20-24
225769,G. Dobson,22,England,Sunderland,"CM, CDM",65,72,750000,3000,68.0,54.0,64.0,64.0,63.0,77.0,False,7,11538.461538461539,20-24
226705,D. Atanga,23,Ghana,Holstein Kiel,"RM, ST, CAM",65,72,750000,4000,88.0,53.0,56.0,66.0,39.0,51.0,False,7,11538.461538461539,20-24
227961,J. Robson,22,Scotland,Dundee United,"LB, LWB",65,72,675000,2000,81.0,31.0,59.0,63.0,58.0,58.0,False,7,10384.615384615385,20-24
229349,J. Thorniley,23,England,Blackpool,"CB, LB",65,72,675000,2000,62.0,36.0,48.0,52.0,65.0,70.0,False,7,10384.615384615385,20-24
229676,B. Haunstrup,23,England,Kilmarnock,LB,65,72,675000,2000,75.0,35.0,58.0,63.0,59.0,63.0,False,7,10384.615384615385,20-24
229745,B. Enobakhare,22,Nigeria,AEK Athens,"CAM, ST, RW",65,72,750000,500,79.0,57.0,58.0,75.0,27.0,60.0,False,7,11538.461538461539,20-24
229925,E. Wekesser,22,Germany,SSV Jahn Regensburg,"ST, CAM",65,72,775000,4000,73.0,63.0,50.0,66.0,28.0,75.0,False,7,11923.076923076924,20-24
230086,Luis Henrique,22,Brazil,Vejle Boldklub,ST,65,72,775000,3000,65.0,63.0,55.0,64.0,21.0,63.0,False,7,11923.076923076924,20-24
230676,R. Pirrello,24,Italy,Empoli,"CB, RB",65,72,675000,500,64.0,42.0,51.0,54.0,65.0,70.0,False,7,10384.615384615385,20-24
230888,A. O'Neill,21,Australia,Melbourne City FC,CM,65,72,750000,3000,74.0,63.0,61.0,66.0,57.0,63.0,False,7,11538.461538461539,20-24
231616,E. Riis,22,Denmark,Randers FC,ST,65,72,775000,4000,69.0,64.0,48.0,62.0,25.0,68.0,False,7,11923.076923076924,20-24
232412,E. Adams,24,Gambia,Forest Green Rovers,"CM, CDM",65,72,750000,5000,71.0,58.0,60.0,65.0,62.0,75.0,False,7,11538.461538461539,20-24
232873,K. Machida,22,Japan,Kashima Antlers,"CB, LB",65,72,675000,2000,79.0,28.0,49.0,47.0,64.0,75.0,False,7,10384.615384615385,20-24
232901,M. Ali,22,Saudi Arabia,Al Nassr,"CDM, CM",65,72,700000,7000,63.0,52.0,60.0,64.0,57.0,66.0,False,7,10769.23076923077,20-24
234848,G. Cox,22,England,Fortuna Sittard,LB,65,72,675000,3000,71.0,47.0,56.0,61.0,60.0,64.0,False,7,10384.615384615385,20-24
234982,M. Christensen,22,Denmark,Aalborg BK,"CDM, CM",65,72,700000,3000,64.0,46.0,60.0,60.0,64.0,69.0,False,7,10769.23076923077,20-24
235442,S. Ngezana,22,South Africa,Kaizer Chiefs,"CB, RB",65,72,675000,500,70.0,25.0,34.0,42.0,68.0,68.0,False,7,10384.615384615385,20-24
236535,A. Touba,22,Belgium,RKC Waalwijk,"LB, CB",65,72,675000,2000,80.0,50.0,61.0,64.0,58.0,71.0,False,7,10384.615384615385,20-24
236822,G. Gudmundsson,21,Sweden,FC Groningen,"LM, RM, ST",65,72,775000,2000,84.0,63.0,57.0,66.0,33.0,67.0,False,7,11923.076923076924,20-24
237778,Ahn Joon Soo,22,Korea Republic,Cerezo Osaka,GK,65,72,575000,2000,,,,,,,True,7,8846.153846153846,20-24
237884,L. Ritzka,22,Germany,SC Verl,"LB, CB",65,72,675000,650,75.0,41.0,57.0,57.0,57.0,67.0,False,7,10384.615384615385,20-24
239038,R. Basque,25,France,Le Havre AC,"CDM, CM",65,72,675000,2000,70.0,55.0,64.0,65.0,61.0,69.0,False,7,10384.615384615385,25-28
239224,A. Benchaib,22,Belgium,Sporting de Charleroi,"CAM, LM",65,72,750000,3000,76.0,60.0,61.0,69.0,35.0,57.0,False,7,11538.461538461539,20-24
239351,A. Fuchs,23,Germany,SpVgg Unterhaching,"CM, CAM, CDM",65,72,750000,2000,60.0,50.0,63.0,67.0,56.0,67.0,False,7,11538.461538461539,20-24
240502,O. Özdemir,22,Turkey,Denizlispor,"RB, LB",65,72,675000,5000,72.0,40.0,53.0,61.0,61.0,65.0,False,7,10384.615384615385,20-24
240663,M. Merentiel,24,Uruguay,Defensa y Justicia,"ST, CAM",65,72,775000,4000,68.0,67.0,48.0,65.0,29.0,52.0,False,7,11923.076923076924,20-24
241273,G. Risso Patrón,24,Argentina,Atlético Tucumán,"LB, LM",65,72,675000,3000,69.0,37.0,52.0,61.0,64.0,60.0,False,7,10384.615384615385,20-24
241703,A. Lioi,23,Argentina,Rosario Central,RM,65,72,750000,4000,70.0,57.0,61.0,68.0,52.0,59.0,False,7,11538.461538461539,20-24
241884,D. Sugioka,21,Japan,Kashima Antlers,"LM, LWB, CB",65,72,775000,2000,68.0,56.0,65.0,63.0,61.0,71.0,False,7,11923.076923076924,20-24
241925,C. Führich,22,Germany,SC Paderborn 07,"LM, CM",65,72,750000,5000,71.0,54.0,63.0,68.0,55.0,53.0,False,7,11538.461538461539,20-24
242158,A. Rodríguez,24,Argentina,Newell's Old Boys,"ST, RW, LM",65,72,775000,4000,74.0,65.0,59.0,70.0,48.0,58.0,False,7,11923.076923076924,20-24
242307,C. Núñez,22,Paraguay,Club Atlético Lanús,"CDM, CM",65,72,700000,4000,74.0,49.0,58.0,65.0,61.0,74.0,False,7,10769.23076923077,20-24
244185,S. Mráz,23,Slovakia,Zagłębie Lubin,ST,65,72,775000,2000,72.0,64.0,55.0,63.0,32.0,60.0,False,7,11923.076923076924,20-24
245017,G. Ondoua,24,Cameroon,Servette FC,CDM,65,72,700000,4000,62.0,46.0,59.0,58.0,60.0,73.0,False,7,10769.23076923077,20-24
